Year,Mo,Dy,Location Name,Latitude,Longitude,Focal Depth (km),Mag,Total Deaths
2010,2,26,"JAPAN:  TORI SHIMA, OKINAWA",25.93,128.425,25,7,
2010,2,27,"CHILE:  MAULE, CONCEPCION, TALCAHUANO",-36.122,-72.898,23,8.8,558
2010,2,27,ARGENTINA:  SALTA,-24.872,-65.602,10,6.3,2
2010,3,4,TAIWAN:  KAO-HSIUNG,22.918,120.795,21,6.3,
2010,3,8,"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",38.864,39.986,12,6.1,51
2010,3,11,CHILE:  RANCAGUA,-34.29,-71.891,11,6.9,
2010,3,30,INDIA: ANDAMAN ISLANDS:  DIGLIPUR,13.667,92.831,34,6.7,
2010,4,4,MEXICO:  BAJA CALIFORNIA,32.297,-115.278,4,7.2,2
2010,4,6,INDONESIA:  SUMATRA,2.383,97.048,31,7.8,
2010,4,13,CHINA:  QINGHAI PROVINCE:  YUSHU,33.165,96.548,17,6.9,2220
2010,4,18,AFGHANISTAN:  SAMANGAN PROVINCE,35.633,67.658,13,5.6,11
2010,4,20,AUSTRALIA:  KALGOORLIE,-30.794,121.406,0,5.2,
2010,5,1,INDIA:  CHAMOLI,30.099,80.026,36,4.5,
2010,5,6,PERU:  TACNA,-18.058,-70.547,37,6.2,
2010,5,9,INDONESIA:  N. SUMATRA: SIMEULUE ISLAND,3.748,96.018,38,7.2,
2010,5,14,ALGERIA:  NORTHERN:  BENI YELLMAN,35.9,4.12,2,5.2,2
2010,5,16,"PUERTO RICO:  LARES, VEGA BAJA",18.4,-67.07,113,5.8,
2010,5,29,"ANATAHAN REGION, N. MARIANA ISLANDS",16.591,145.682,10,4.4,
2010,6,12,INDIA:  LITTLE NICOBAR ISLAND,7.881,91.936,35,7.5,
2010,6,15,CALIFORNIA:  OCOTILLO,32.7,-115.921,5,5.8,
2010,6,16,INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN,-2.174,136.543,18,7,17
2010,6,18,INDIA:  ANDAMAN ISLANDS:  DIGLIPUR,13.197,93.087,20,5.9,
2010,6,22,INDIA:  TAULI,29.872,80.428,16,5.2,
2010,6,23,"CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD",45.88,-75.48,22,5.2,
2010,6,30,MEXICO:  SAN ANDRES HUAXPALTEPEC,16.396,-97.782,20,6.2,1
2010,7,20,IRAN:  FARSINAJ,27.022,53.861,10,5.8,1
2010,7,23,PHILIPPINES:  CELEBES SEA:  MORO GULF,6.486,123.467,586,7.6,
2010,7,30,IRAN:  TORBET-I-HEYDARIYEH,35.217,59.308,24,5.4,
2010,8,10,VANUATU ISLANDS,-17.541,168.069,25,7.2,
2010,8,12,"ECUADOR:  MANTA, GUAYAQUIL, LOJA",-1.266,-77.306,207,7.1,
2010,8,13,"GUAM, NORTHERN MARIANA ISLANDS",12.484,141.476,10,6.9,
2010,8,27,IRAN:  DAMGHAN-TORUD,35.49,54.47,7,5.7,3
2010,8,29,"CHINA:  SICHUAN PROVINCE: NINGANG, ZIAOJIA",27.197,103.005,35,4.9,
2010,9,3,NEW ZEALAND:  CHRISTCHURCH,-43.522,171.83,12,7,
2010,9,6,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.57,172.388,9,5,
2010,9,6,NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU,-40.433,176.818,21,5.1,
2010,9,7,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.598,172.69,6,5,
2010,9,10,BANGLADESH:  NARAYANGANJ,23.407,90.648,10,4.8,
2010,9,27,IRAN:  SHIRAZ,29.647,51.665,27,5.8,1
2010,10,10,"PAKISTAN:  KHANPUR, HARIPUR",33.869,72.887,33,5.2,1
2010,10,25,INDONESIA:  SUMATRA,-3.487,100.082,20,7.8,431
2010,11,3,BALKANS NW: SERBIA:  KRALJEVO,43.76,20.673,1,5.5,2
2010,11,6,IRAN:  DORUD-RAZAN,33.37,48.94,5,4.9,
2010,11,12,PAKISTAN:  QUETTA,30.178,67.117,27,4.7,
2010,12,16,"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA",7.521,37.839,10,5.1,
2010,12,19,OKLAHOMA:  LUTHER,35.827,-96.772,5,3.7,
2010,12,20,IRAN:  KERMAN,28.412,59.18,12,6.5,7
2010,12,21,JAPAN:  BONIN ISLANDS,26.901,143.698,14,7.4,
2010,12,25,VANUATU ISLANDS,-19.702,167.947,16,7.3,
2010,12,25,NEW ZEALAND:  CHRISTCHURCH,-43.55,172.647,5,4.5,
2011,1,5,IRAN:  FARS PROVINCE,30.16,51.62,24,4.5,
2011,1,9,VANUATU ISLANDS,-19.157,168.311,24,6.5,
2011,1,18,"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN",28.777,63.951,68,7.2,3
2011,2,1,CHINA:  YUNNAN PROVINCE:  PINGYUAN,24.693,97.943,31,4.8,
2011,2,4,MYANMAR (BURMA):  MONYWA,24.618,94.68,85,6.3,1
2011,2,11,CHILE:  OFF COAST CENTRAL,-36.474,-73.125,28,6.8,
2011,2,17,COLORADO:  PAONIA,38.947,-107.497,1,3.1,
2011,2,21,"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON",-43.583,172.68,6,6.1,185
2011,3,3,PHILIPPINES:  MINDANAO,9.457,125.935,50,5.5,
2011,3,9,JAPAN:  HONSHU:  E COAST,38.435,142.842,32,7.5,
2011,3,10,CHINA:  YUNNAN PROVINCE:  PINGYUAN,24.719,97.969,26,5.5,25
2011,3,11,JAPAN:  HONSHU,38.297,142.372,30,9.1,18428
2011,3,11,JAPAN:  NEAR E COAST HONSHU,36.281,141.111,43,7.9,
2011,3,11,JAPAN:  OFF EAST COAST HONSHU,38.058,144.59,19,7.6,
2011,3,24,MYANMAR:  TACHILEK,20.687,99.822,8,6.8,104
2011,4,4,"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH",29.698,80.754,26,5.4,
2011,4,7,JAPAN: NEAR E COAST HONSHU,38.276,141.588,42,7.1,3
2011,4,10,CHINA:  SICHUAN PROVINCE:  LUHUO,31.373,100.757,43,5.1,
2011,4,11,JAPAN:  HONSHU,37.001,140.401,11,6.6,7
2011,4,24,INDONESIA:   SULAWESI:  KENDARI,-4.586,122.771,8,6.1,
2011,5,10,NEW CALEDONIA:  LOYALTY ISLANDS,-20.244,168.226,11,6.8,
2011,5,11,SPAIN:  LORCA,37.699,-1.672,1,5.1,10
2011,5,19,TURKEY:  SIMAV,39.12,29.04,7,4.3,2
2011,6,8,CHINA:  XINJIANG PROVINCE:  DABANCHENG,43.015,88.247,21,5.3,
2011,6,13,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.564,172.743,6,6,1
2011,6,20,CHINA:  YUNNAN PROVINCE:  BAOSHAN,25.075,98.721,39,5.3,
2011,6,24,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,52.05,-171.836,52,7.3,
2011,6,26,CHINA:  QINGHAI PROVINCE,32.447,95.948,29,5.3,
2011,7,6,NEW ZEALAND: KERMADEC ISLANDS,-29.539,-176.34,17,7.6,
2011,7,10,JAPAN:  HONSHU:  E COAST,38.034,143.264,23,7,
2011,7,19,"UZBEKISTAN:  FARGONA, VIOLYATI",40.081,71.41,20,6.1,14
2011,8,9,CHINA: YUNNAN PROVINCE: BAOSHAN,24.932,98.73,40,5,
2011,8,11,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",39.955,77.028,10,5.7,
2011,8,20,VANUATU ISLANDS,-18.365,168.143,32,7.1,
2011,8,20,VANUATU ISLANDS,-18.311,168.218,28,7,
2011,8,23,COLORADO:  SEGUNDO,37.063,-104.701,4,5.4,
2011,8,23,"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,6,5.8,
2011,9,2,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,52.171,-171.708,32,6.8,
2011,9,5,INDONESIA:  SUMATRA,2.965,97.893,91,6.7,10
2011,9,7,INDIA:  DELHI,28.724,77.189,10,4.3,
2011,9,18,INDIA:  SIKKIM,27.73,88.155,50,6.9,111
2011,9,19,GUATEMALA:  CUILAPA SANTA ROSA,14.186,-90.238,9,5.6,1
2011,10,20,INDIA:  GUJARAT,21.211,70.533,10,5,
2011,10,21,KERMADEC ISLANDS,-28.993,-176.238,33,7.4,
2011,10,23,"TURKEY:  ERCIS, VAN",38.722,43.513,16,7.1,604
2011,10,28,PERU:  SAN VICENTE DE CANETE,-14.438,-75.966,24,6.9,1
2011,10,29,INDIA:  SIKKIM,27.449,88.684,10,3.5,2
2011,10,29,ECUADOR:  POMASQUI,-0.13,-78.37,3,4,
2011,11,1,CHINA:  XINJIANG PROVINCE,43.648,82.437,28,5.6,
2011,11,6,OKLAHOMA:  SPARKS,35.532,-96.765,5,5.7,
2011,11,7,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.904,125.185,46,5,
2011,11,8,"OKLAHOMA:  SPARKS, PRAGUE",35.531,-96.788,5,5,
2011,11,9,TURKEY:  VAN,38.429,43.229,5,5.7,40
2011,11,21,INDIA:  ASSAM,24.955,95.236,114,5.8,
2011,11,24,EL SALVADOR-GUATEMALA,13.297,-87.898,43,5.1,
2011,12,1,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",38.31,76.888,32,5.3,
2011,12,3,NEW ZEALAND:  COOK STRAIT,-41.364,174.315,56,5.3,
2011,12,11,MEXICO:  GUERRERO,17.844,-99.963,54,6.4,2
2011,12,23,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.49,172.8,10,5.8,
2011,12,27,RUSSIA:  KYZYL,51.842,95.911,15,6.7,
2012,1,19,IRAN:  KHORASAN-E-RAZAVI,36.288,58.835,8,5.3,
2012,1,30,PERU:  ICA,-14.168,-75.635,43,6.4,
2012,2,2,VANUATU ISLANDS,-17.827,167.133,23,7,
2012,2,6,PHILIPPINES:  NEGROS ORIENTAL PROVINCE,9.999,123.206,11,6.7,51
2012,2,26,TAIWAN:  PINGTUNG,22.661,120.891,28,5.9,
2012,2,27,IRAN:  RAVAR,31.428,56.778,10,5.2,
2012,3,5,PHILIPPINES:  MASBATE ISLAND,12.354,123.7,37,5.6,
2012,3,8,CHINA: XINJIANG,39.383,81.307,38,5.9,
2012,3,9,VANUATU ISLANDS,-19.125,169.613,16,6.7,
2012,3,14,JAPAN:  HOKKAIDO,40.887,144.944,12,6.9,
2012,3,16,PHILIPPINES:  SURIGAO,10.037,125.633,18,5.8,
2012,3,20,"MEXICO:  GUERRERO, OAXACA",16.493,-98.231,20,7.4,2
2012,3,25,"CHILE:  PARRAL, SANTIAGO",-35.2,-72.217,41,7.2,1
2012,4,11,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,20,8.6,10
2012,4,11,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,25,8.2,
2012,4,14,VANUATU ISLANDS,-18.972,168.741,11,6.3,
2012,4,17,CHILE:  VALPARAISO,-32.625,-71.365,29,6.7,2
2012,5,3,"IRAN:  MOURMOURI, ABDANAN, DEHLORAN",32.747,47.726,10,5.4,
2012,5,7,AZERBAIJAN:  ZAGATALA,41.549,46.789,11,5.7,
2012,5,11,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,43,5.4,
2012,5,12,TAJIKISTAN,38.612,70.354,10,5.7,1
2012,5,14,CHILE:  ARICA; PERU:  TACNA,-17.678,-69.591,10,6.3,
2012,5,19,BRAZIL:  MONTES CLAROS,-16.764,-43.999,10,4.1,
2012,5,20,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,44.89,11.23,6,6.1,7
2012,5,20,ITALY:  SANT'AGOSTINO,44.831,11.49,5,5.1,
2012,5,22,BULGARIA: PERNIK,42.645,22.968,10,5.6,
2012,5,29,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,10,5.9,17
2012,6,4,INDONESIA:  JAVA,-7.692,106.371,50,5.8,
2012,6,10,TURKEY:  FETHIYE; GREECE:  RHODES,36.42,28.88,35,6.1,
2012,6,11,AFGHANISTAN:  HINDU KUSH,36.023,69.351,16,5.8,75
2012,6,14,TURKEY:  SIRNAK,37.294,42.325,5,5.3,
2012,6,24,CHINA:  YUNNAN AND SICHUAN PROVINCES,27.767,100.781,10,5.5,4
2012,6,29,CHINA:  XINJIANG PROVINCE,43.433,84.7,18,6.3,
2012,7,20,CHINA:  JIANGSU PROVINCE,32.978,119.593,10,4.9,1
2012,7,25,INDONESIA: BANDA ACEH,2.707,96.045,22,6.5,1
2012,7,25,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,20,6.4,
2012,8,11,"IRAN:  AHAR, HARIS, VARZAGAN",38.329,46.826,11,6.5,306
2012,8,14,RUSSIA:  SAKHALIN ISLAND,49.8,145.064,583,7.7,
2012,8,18,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",-1.315,120.096,10,6.3,6
2012,8,27,NICARAGUA:  OFF THE COAST,12.139,-88.59,28,7.3,
2012,8,31,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.638,28,7.6,1
2012,9,5,COSTA RICA:  NICOYA,10.085,-85.315,35,7.6,2
2012,9,7,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,27.575,103.983,10,5.6,81
2012,10,18,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,10,5,
2012,10,28,CANADA:  QUEEN CHARLOTTE ISLANDS,52.788,-132.101,14,7.7,1
2012,11,7,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,24,7.3,48
2012,11,11,MYANMAR (BURMA):  SHWEBO,23.005,95.885,14,6.8,26
2012,11,26,CHINA:  XINJIANG PROVINCE:  RUOQIANG,40.411,90.355,10,5.1,
2012,12,5,IRAN:  KHORASAN PROVINCE,33.506,59.571,14,5.7,8
2012,12,7,JAPAN:  HONSHU:  MIYAGI PREFECTURE,37.89,143.949,31,7.2,
2013,1,5,ALASKA:  SOUTHEASTERN,55.393,-134.652,10,7.5,
2013,1,21,INDONESIA:  SUMATERA:  N,4.927,95.907,12,6.1,1
2013,2,6,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.799,165.114,24,7.9,10
2013,2,8,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.928,166.018,21,7,
2013,2,9,"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",1.135,-77.393,145,7,
2013,2,15,RUSSIA:  CHELYABINSK (METEOR EXPLOSION),55.15,61.41,,4.2,
2013,2,19,CHINA:  YUNNAN PROVINCE:  QIAOJIA,27.226,103.071,10,4.9,
2013,2,22,PERU:  S,-15.748,-71.425,8,5.3,
2013,3,3,CHINA:  YUNNAN PROVINCE,25.98,99.812,8,5.4,
2013,3,11,CHINA:  XINJIAN PROVINCE:  S,40.119,77.466,10,5.1,
2013,3,27,"TAIWAN:  NANTOU COUNTY, TAIPEI",23.828,121.215,19,6,1
2013,4,9,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",28.428,51.593,12,6.3,37
2013,4,10,HONDURAS: ATLANTIDA,15.52,-87.159,4,5.4,
2013,4,12,JAPAN,34.369,134.828,14,5.8,
2013,4,16,IRAN; PAKISTAN:  MASHKAL,28.033,61.996,80,7.7,40
2013,4,17,JAPAN: MIYAKEJIMA,33.958,139.352,9,5.8,
2013,4,18,TEXAS:  WEST,31.817,-97.088,0,2.1,14
2013,4,19,RUSSIA:  KURIL ISLANDS,46.221,150.788,110,7.2,
2013,4,20,CHINA:  SICHUAN PROVINCE:  LONGMEN,30.308,102.888,14,6.6,196
2013,4,22,MEXICO:  MICHOACAN: LAZARO CARDENAS,18.081,-102.182,30,6,
2013,4,24,AFGHANISTAN:  KAMA,34.526,70.22,64,5.5,18
2013,5,1,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",33.061,75.863,15,5.7,3
2013,5,11,IRAN:  HORMOZGAN: BASHAGARD,26.56,57.77,15,6.1,2
2013,5,19,ALGERIA:  ALGIERS,36.703,5.261,7,4.9,
2013,5,24,RUSSIA:  SEVERO KURILSKIYE,54.892,153.221,598,8.3,
2013,6,1,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",7.275,124.898,10,5.7,
2013,6,2,TAIWAN:  JENAI,23.789,121.141,17,6.3,4
2013,6,15,GREECE:  CRETE,34.4,25.02,10,6.2,
2013,6,18,RUSSIA:  KEMEROVO,54.263,86.173,10,5.3,
2013,6,22,INDONESIA:  LOMBOK ISLAND,-8.305,116.058,47,5.1,
2013,7,2,INDONESIA:  BANDA ACEH,4.645,96.665,13,6.1,48
2013,7,8,INDONESIA:  JAVA,-8.803,113.002,60,5.7,
2013,7,17,ALGERIA:  HAMMAM MELOUANE,36.534,3.086,10,4.8,
2013,7,21,NEW ZEALAND:  COOK STRAIT,-41.704,174.337,17,6.5,
2013,7,21,"CHINA:   GANSU:  DINGXI, MIN",34.512,104.262,8,6,94
2013,8,2,INDIA:  KASHMIR:  KISHTWAR,33.297,75.95,42,5.2,
2013,8,7,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",38.689,22.695,0,5.5,
2013,8,11,CHINA:  TIBET (XIZANG PROVINCE): QAMDO,30.046,97.957,6,5.7,
2013,8,16,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",-41.731,174.027,12,6.5,
2013,8,21,"MEXICO:  SAN MARCOS, ACAPULCO",16.878,-99.498,21,6.2,
2013,8,27,CHINA:  YUNNAN PROVINCE: SHANGRI-LA,28.239,99.328,10,5.2,
2013,8,31,CHINA:  YUNNAN PROVINCE:  BENZILAN,28.243,99.35,8,5.8,5
2013,9,7,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606,-92.121,66,6.4,1
2013,9,24,"PAKISTAN:  AWARAN, KECH",26.951,65.501,15,7.7,825
2013,9,25,PERU:  AREQUIPA,-16.15,-74.87,31,7.1,
2013,9,28,PAKISTAN: AWARAN,27.183,65.505,12,6.8,22
2013,10,12,GREECE:  CRETE:  CHANIA,35.514,23.252,40,6.6,
2013,10,15,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",9.88,124.117,19,7.1,222
2013,10,22,INDONESIA:  BANDA ACEH,5.103,95.971,10,5.5,1
2013,10,25,JAPAN:  HONSHU:  E COAST,37.2,144.6,10,7.1,
2013,11,10,TAJIKISTAN:  VAHDAT,38.41,68.89,23,5.2,
2013,11,17,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,-60.274,-46.401,10,7.7,
2013,11,22,CHINA:  JILIN PROVINCE:  SONGYUAN,44.599,124.168,10,5.3,
2013,11,28,IRAN:  BORAZJAN,29.275,51.313,4,5.7,8
2014,1,2,IRAN:  BASTAK,27.15,54.448,8,5.3,1
2014,1,5,COLOMBIA:  SIPI,4.557,-76.644,54,5.6,
2014,1,13,PUERTO RICO,19.043,-66.81,20,6.4,
2014,1,20,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.814,28,6.1,
2014,1,25,INDONESIA:  JAVA:  BANYUMAS,-7.986,109.265,66,6.1,
2014,1,26,GREECE:  KEFALONIA,38.208,20.453,8,6.1,
2014,2,2,IRAN:  GOHARAN,26.589,57.741,10,5.3,
2014,2,3,GREECE:  KEFALONIA:  LIXOURION,38.244,20.379,4,6,
2014,2,9,OKLAHOMA:  GUTHRIE,35.937,-97.271,5,4.1,
2014,2,12,CHINA:  XINJIANG PROVINCE:  YUTIAN,35.905,82.586,10,6.9,
2014,2,26,AUSTRALIA:  KALGOORLIE,-30.686,121.332,1,4.5,
2014,3,13,JAPAN:  SOUTHWESTERN,33.684,131.825,79,6.3,
2014,3,16,CHILE:  IQUIQUE,-19.965,-70.814,21,6.7,
2014,3,29,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",33.863,-117.835,4,5.1,
2014,4,1,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",-19.61,-70.769,25,8.2,7
2014,4,3,CHILE:  NORTHERN:  IQUIQUE,-20.571,-70.493,22,7.7,
2014,4,4,CHINA:  YUNNAN PROVINCE:  XILUODU,28.174,103.619,25,5.4,
2014,4,10,"NICARAGUA:  NAGAROTE, MANAGUA",12.403,-86.378,13,6.1,2
2014,4,11,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.586,155.049,61,7.1,1
2014,4,12,SOLOMON ISLANDS,-11.27,162.148,23,7.6,
2014,4,13,SOLOMON ISLANDS,-11.463,162.051,39,7.4,
2014,4,14,"NICARAGUA:  MANAGUA, CIUDAD SANDINO",12.151,-86.281,10,5.2,
2014,4,18,MEXICO:  GUERRERO; MEXICO CITY,17.397,-100.972,24,7.2,
2014,4,19,PAPUA NEW GUINEA:  SOLOMON SEA,-6.755,155.024,43,7.5,
2014,5,5,THAILAND:  CHIANG RAI,19.656,99.67,6,6.1,1
2014,5,8,MEXICO:  TECPAN,17.235,-100.746,17,6.4,
2014,5,8,PAKISTAN:  NAWABSHAH,26.387,68.358,15,4.5,2
2014,5,17,GERMANY:  HESSE,49.799,8.69,5,3.6,
2014,5,19,ALBANIA:  BELSH,41.115,19.777,10,5,
2014,5,24,"GREECE, TURKEY",40.24,25.33,23,6.9,3
2014,5,30,CHINA:  YUNNAN PROVINCE:  YINGJIANG,25,97.845,10,5.9,
2014,6,23,KERMADEC ISLANDS: SSE OF RAOUL ISLAND,-29.977,-177.725,20,6.9,
2014,6,23,ALASKA:  ALEUTIAN ISLANDS,51.849,178.735,109,7.9,
2014,7,7,MEXICO; GUATEMALA:  SAN MARCOS,14.728,-92.578,67,6.9,3
2014,7,11,JAPAN:  SANRIKU,37.005,142.453,20,6.5,
2014,7,15,OKLAHOMA:  HARRAH,35.524,-97.146,5,3.9,
2014,7,25,ALASKA:  SOUTHEASTERN,58.306,-136.96,10,6.1,
2014,7,29,MEXICO:  OAXACA,17.682,-95.653,107,6.3,1
2014,8,1,ALGERIA:  ALGIERS,36.841,3.301,30,5.5,6
2014,8,3,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG",27.189,103.409,12,6.2,615
2014,8,5,SOUTH AFRICA:  ORKNEY,-26.99,26.705,5,5.5,1
2014,8,12,ECUADOR:  QUITO,-0.018,-78.322,12,5.1,2
2014,8,16,CHINA:  YUNNAN PROVINCE:  YONGSHAN,28.125,103.546,10,5,
2014,8,18,IRAN:  ILAM PROVINCE:  ABDANAN,32.663,47.673,6,6.2,
2014,8,24,"CALIFORNIA:  NAPA, VALLEJO",38.216,-122.312,11,6.1,1
2014,9,20,PHILIPPINES:  BARANGAY LUAYON,6.864,125.233,26,5.2,
2014,9,28,PERU:  PARURO PROVINCE,-13.843,-71.695,10,5.1,8
2014,10,7,CHINA:   YUNNAN PROVINCE:  YONGPING,23.383,100.47,9,6.1,1
2014,10,9,CHILE: EASTER ISLAND REGION,-32.108,-110.811,17,7,
2014,10,14,EL SALVADOR:  GULF OF FONSECA,12.526,-88.123,40,7.3,1
2014,11,15,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,45,7.1,
2014,11,22,CHINA:  SICHUAN PROVINCE:  GARZE,30.34,101.737,9,5.9,5
2014,11,22,"JAPAN:  NAGANO:  HAKUBA, OTARI",36.641,137.888,9,6.2,
2014,12,6,CHINA:  YUNNAN PROVINCE:  YONGPING,23.358,100.533,10,5.6,1
2014,12,23,ALGERIA:  BLIDA,36.492,3.025,7,4.9,
2015,1,14,CHINA:  SICHUAN PROVINCE:  LESHAN,29.353,103.199,10,5.3,
2015,2,16,JAPAN:  HONSHU,39.856,142.881,23,6.7,
2015,2,19,VANUATU ISLANDS,-16.431,168.148,10,6.4,
2015,2,20,CHINA:  YUNNAN PROVINCE,23.01,101.755,10,4.5,
2015,2,21,BALKANS NW:  BOSNIA-HERZEGOVINA:,44.534,18.934,7,3.6,4
2015,2,22,CHINA:  XINJIANG PROVINCE:  SHAWAN,44.133,85.568,12,5.1,
2015,2,26,PAKISTAN:  BATTAGRAM,34.671,73.278,30,5.4,
2015,2,28,PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE,-15.693,-71.934,10,4.5,
2015,3,1,"CHINA:   YUNNAN PROVINCE:  CANGYUAN, GENGMA",23.5,98.9,11,5.5,
2015,3,8,BALKANS NW: SERBIA:  KOSJERIC,44.088,19.861,20,4.4,
2015,3,10,"COLOMBIA:  ANTIOQUIA, SANTANDER",6.8,-73.01,184,6.2,
2015,3,14,CHINA:  ANHUI PROVINCE:  FUYANG,33.15,115.8,10,4.6,2
2015,3,29,PAPUA NEW GUINEA,-4.729,152.562,41,7.5,
2015,4,20,TAIWAN:  TAIPEI,24.203,122.316,29,6.4,1
2015,4,25,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH,28.231,84.731,8,7.8,8957
2015,5,2,JAPAN:  HONSHU:  S. OF,31.529,140.213,10,5.7,
2015,5,5,PAPUA NEW GUINEA,-5.462,151.875,55,7.5,
2015,5,12,NEPAL:   DOLAKHA,27.809,86.066,15,7.3,117
2015,5,30,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],27.839,140.493,664,7.8,
2015,6,4,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987,116.541,10,6,18
2015,6,28,INDIA:  KOKRAJHAR,26.638,90.41,26,5.3,
2015,7,3,CHINA:  S. XINJIANG:  HOTAN,37.6,78.2,10,6.4,3
2015,7,3,PHILIPPINES:  MINDANAO,10.169,125.891,32,6.1,1
2015,7,10,SOLOMON ISLANDS,-9.307,158.403,12,6.7,
2015,7,18,SOLOMON ISLANDS,-10.401,165.141,11,7,
2015,7,24,PAKISTAN:  ABBOTTABAD,33.856,73.193,17,5.1,3
2015,7,27,ALASKA,52.214,-169.399,23,6.9,
2015,7,27,INDONESIA:  PAPUA,-2.629,138.528,48,7,1
2015,7,29,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.231,-77.315,12,5.9,
2015,8,7,RWANDA:  BUKAVU,-2.141,28.897,11,5.8,3
2015,8,9,EL SALVADOR:  ALEGRIA,13.668,-88.478,10,4.5,
2015,9,16,CHILE:  CENTRAL,-31.573,-71.674,22,8.3,15
2015,9,24,INDONESIA:  SORONG,-0.59,131.27,10,6.6,
2015,10,17,ARGENTINA:  GALPON,-25.442,-64.632,33,5.8,2
2015,10,26,AFGHANISTAN: HINDU KUSH,36.524,70.368,231,7.5,399
2015,11,4,INDONESIA:  EAST NUSA TENGGARA:  ALOR,-8.338,124.875,20,6.5,
2015,11,7,VENEZUELA:  MERIDA,8.477,-71.365,14,5.3,1
2015,11,11,CHILE:  LA SERENA,-29.439,-72.105,10,6.9,
2015,11,13,JAPAN:  KYUSYU ISLAND,31.001,128.873,12,6.7,
2015,11,17,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.67,20.6,11,6.5,2
2015,11,17,KYRGYZSTAN: OSH,40.376,73.204,18,5.6,
2015,11,18,SOLOMON ISLANDS,-8.899,158.422,13,6.8,
2015,11,22,VENEZUELA:  MERIDA,8.48,-71.42,5,5.1,1
2015,11,24,PERU-BRAZIL,-10.77,-71.41,636,7.6,
2015,11,24,PERU-BRAZIL,-10.07,-70.98,606,7.6,
2015,12,7,TAJIKISTAN,38.211,72.78,22,7.2,2
2015,12,17,MEXICO:  COCOTITLAN,15.802,-93.633,85,6.6,2
2015,12,25,AFGHANISTAN; PAKISTAN,36.494,71.126,206,6.3,4
2016,1,3,INDIA:  IMPAHL,24.804,93.651,55,6.7,13
